Customer,Product Code,Product Description,Location,Trans.#,Trans.Date,Transfer Type,Qty,Price,Cost,Amount
Best Western Plus Stovall's Inn,PC16264,Dole Orange Juice,Ultraserv Automated Services Transit/Stock,Ultra/INT/469292,02/06/2026,store_order,5,5.25,1.54,26.25
The Westin Pasadena,PC16264,Dole Orange Juice,Ultraserv Automated Services Transit/Stock,Ultra/INT/469109,02/05/2026,store_order,7,6.00,1.54,42.00
Hotel Dena,PC16264,Dole Orange Juice,Ultraserv Automated Services Transit/Stock,Ultra/INT/469111,02/05/2026,store_order,5,6.00,1.54,30.00
The Westin Long Beach,PC16264,Dole Orange Juice,Ultraserv Automated Services Transit/Stock,Ultra/INT/469113,02/05/2026,store_order,5,5.75,1.54,28.75
Motel 6 Anaheim Maingate,PC16264,Dole Orange Juice,Ultraserv Automated Services Transit/Stock,Ultra/INT/469117,02/05/2026,store_order,6,5.50,1.54,33.00
Hyatt Place Pasadena,PC16264,Dole Orange Juice,Ultraserv Automated Services Transit/Stock,Ultra/INT/469176,02/05/2026,store_order,5,5.00,1.54,25.00
Pepsi Bottling Co,PC16264,Dole Orange Juice,,BILL/2026/0051,02/04/2026,bill,40,4.50,1.54,61.60
Pepsi Bottling Co,PC16264,Dole Orange Juice,,P02388,02/04/2026,purchase,480,4.50,1.54,739.20
Pepsi Bottling Co,PC16264,Dole Orange Juice,Ultraserv Main Warehouse Cerritos/Stock,Ultra/IN/02395,02/04/2026,material_receipt,40,4.50,1.54,61.60
Vistar Southern California,PC16264,Dole Orange Juice,Ultraserv Automated Services Transit/Stock,Ultra/INT/469009,02/04/2026,store_order,8,2.49,1.54,19.92
Behr Paint Company - Saint Andrews,PC16264,Dole Orange Juice,Ultraserv Automated Services Transit/Stock,Ultra/INT/469015,02/04/2026,store_order,3,2.64,1.54,7.92
Behr Paint Company - Garry,PC16264,Dole Orange Juice,Ultraserv Automated Services Transit/Stock,Ultra/INT/469017,02/04/2026,store_order,15,2.64,1.54,39.60
Miyako Hotel Los Angeles,PC16264,Dole Orange Juice,Ultraserv Automated Services Transit/Stock,Ultra/INT/469026,02/04/2026,store_order,4,5.25,1.54,21.00
Bobrick Washroom Equipment Inc,PC16264,Dole Orange Juice,Ultraserv Automated Services Transit/Stock,Ultra/INT/469042,02/04/2026,store_order,2,1.99,1.54,3.98
Sheraton Gateway Los Angeles Hotel ,PC16264,Dole Orange Juice,Ultraserv Automated Services Transit/Stock,Ultra/INT/469044,02/04/2026,store_order,7,6.00,1.54,42.00
Hyatt Regency Los Angeles International Airport ,PC16264,Dole Orange Juice,Ultraserv Automated Services Transit/Stock,Ultra/INT/469087,02/04/2026,store_order,11,6.00,1.54,66.00
Clarion Hotel Anaheim Resort,PC16264,Dole Orange Juice,Ultraserv Automated Services Transit/Stock,Ultra/INT/468919,02/03/2026,store_order,17,5.50,1.54,93.50
Ramada by Wyndham Anaheim Convention Center,PC16264,Dole Orange Juice,Ultraserv Automated Services Transit/Stock,Ultra/INT/468920,02/03/2026,store_order,8,4.75,1.54,38.00
Hyatt Place San Diego Vista-Carlsbad,PC16264,Dole Orange Juice,Ultraserv Automated Services Transit/Stock,Ultra/INT/468921,02/03/2026,store_order,4,5.25,1.54,21.00
Travelodge LAX South - El Segundo,PC16264,Dole Orange Juice,Ultraserv Automated Services Transit/Stock,Ultra/INT/468957,02/03/2026,store_order,6,4.75,1.54,28.50
Hyatt House Los Angeles-LAX-Manhattan Beach,PC16264,Dole Orange Juice,Ultraserv Automated Services Transit/Stock,Ultra/INT/468964,02/03/2026,store_order,5,5.50,1.54,27.50
The Westin Long Beach,PC16264,Dole Orange Juice,Ultraserv Automated Services Transit/Stock,Ultra/INT/468823,02/02/2026,store_order,6,5.75,1.54,34.50
Fairfield Inn by Marriott - West Covina,PC16264,Dole Orange Juice,Ultraserv Automated Services Transit/Stock,Ultra/INT/468871,02/02/2026,store_order,3,4.75,1.54,14.25
Comfort Inn & Suites Moreno Valley Near March Air Reserve Base,PC16264,Dole Orange Juice,Ultraserv Automated Services Transit/Stock,Ultra/INT/468896,02/02/2026,store_order,10,4.75,1.54,47.50
,,,,,,TOTAL,"1,669",236.12,53.60,"$3,480.96"
Best Western Plus Park Place Inn Mini Suites,PC16271,Gatorade Fruit Punch 20oz,Ultraserv Automated Services Transit/Stock,Ultra/INT/469268,02/06/2026,store_order,21,6.50,1.34,136.50
Behr Paint Company - Yale,PC16271,Gatorade Fruit Punch 20oz,Ultraserv Automated Services Transit/Stock,Ultra/INT/469270,02/06/2026,store_order,5,2.37,1.34,11.85
Best Western Plus Stovall's Inn,PC16271,Gatorade Fruit Punch 20oz,Ultraserv Automated Services Transit/Stock,Ultra/INT/469292,02/06/2026,store_order,3,6.25,1.34,18.75
The Westin Pasadena,PC16271,Gatorade Fruit Punch 20oz,Ultraserv Automated Services Transit/Stock,Ultra/INT/469109,02/05/2026,store_order,9,6.75,1.34,60.75
The Westin Long Beach,PC16271,Gatorade Fruit Punch 20oz,Ultraserv Automated Services Transit/Stock,Ultra/INT/469113,02/05/2026,store_order,3,6.75,1.34,20.25
Crowne Plaza Los Angeles Harbor Hotel,PC16271,Gatorade Fruit Punch 20oz,Ultraserv Automated Services Transit/Stock,Ultra/INT/469115,02/05/2026,store_order,3,6.50,1.34,19.50
Motel 6 Anaheim Maingate,PC16271,Gatorade Fruit Punch 20oz,Ultraserv Automated Services Transit/Stock,Ultra/INT/469117,02/05/2026,store_order,10,6.50,1.34,65.00
Kings Inn Anaheim at The Park & Convention Center,PC16271,Gatorade Fruit Punch 20oz,Ultraserv Automated Services Transit/Stock,Ultra/INT/469118,02/05/2026,store_order,15,6.25,1.34,93.75
Dolphin's Cove,PC16271,Gatorade Fruit Punch 20oz,Ultraserv Automated Services Transit/Stock,Ultra/INT/469126,02/05/2026,store_order,13,5.75,1.34,74.75
Best Western Plus Thousand Oaks Inn,PC16271,Gatorade Fruit Punch 20oz,Ultraserv Automated Services Transit/Stock,Ultra/INT/469163,02/05/2026,store_order,7,4.00,1.34,28.00
Peacock Suites,PC16271,Gatorade Fruit Punch 20oz,Ultraserv Automated Services Transit/Stock,Ultra/INT/469166,02/05/2026,store_order,3,5.75,1.34,17.25
Pepsi Bottling Co,PC16271,Gatorade Fruit Punch 20oz,,BILL/2026/0051,02/04/2026,bill,54,5.75,1.34,72.36
Pepsi Bottling Co,PC16271,Gatorade Fruit Punch 20oz,,P02388,02/04/2026,purchase,"1,296",5.75,1.34,"1,736.64"
Pepsi Bottling Co,PC16271,Gatorade Fruit Punch 20oz,Ultraserv Main Warehouse Cerritos/Stock,Ultra/IN/02395,02/04/2026,material_receipt,54,5.75,1.34,72.36
Miyako Hotel Los Angeles,PC16271,Gatorade Fruit Punch 20oz,Ultraserv Automated Services Transit/Stock,Ultra/INT/469026,02/04/2026,store_order,3,6.25,1.34,18.75
Ramada by Wyndham Burbank Airport,PC16271,Gatorade Fruit Punch 20oz,Ultraserv Automated Services Transit/Stock,Ultra/INT/469032,02/04/2026,store_order,4,6.25,1.34,25.00
Inn at the Park,PC16271,Gatorade Fruit Punch 20oz,Ultraserv Automated Services Transit/Stock,Ultra/INT/469040,02/04/2026,store_order,4,5.75,1.34,23.00
Sheraton Gateway Los Angeles Hotel ,PC16271,Gatorade Fruit Punch 20oz,Ultraserv Automated Services Transit/Stock,Ultra/INT/469044,02/04/2026,store_order,9,6.50,1.34,58.50
Motel 6 Los Angeles - LAX,PC16271,Gatorade Fruit Punch 20oz,Ultraserv Automated Services Transit/Stock,Ultra/INT/469051,02/04/2026,store_order,4,6.50,1.34,26.00
Ramada by Wyndham Burbank Airport,PC16271,Gatorade Fruit Punch 20oz,Ultraserv Automated Services Transit/Stock,Ultra/INT/469053,02/04/2026,store_order,4,6.25,1.34,25.00
Hyatt Regency Los Angeles International Airport ,PC16271,Gatorade Fruit Punch 20oz,Ultraserv Automated Services Transit/Stock,Ultra/INT/469087,02/04/2026,store_order,7,6.50,1.34,45.50
Dana Point Marina Inn,PC16271,Gatorade Fruit Punch 20oz,Ultraserv Automated Services Transit/Stock,Ultra/INT/468913,02/03/2026,store_order,5,5.75,1.34,28.75
Best Western Plus Stovall's Inn,PC16271,Gatorade Fruit Punch 20oz,Ultraserv Automated Services Transit/Stock,Ultra/INT/468918,02/03/2026,store_order,5,6.25,1.34,31.25
Clarion Hotel Anaheim Resort,PC16271,Gatorade Fruit Punch 20oz,Ultraserv Automated Services Transit/Stock,Ultra/INT/468919,02/03/2026,store_order,19,6.50,1.34,123.50
Hyatt Place San Diego Vista-Carlsbad,PC16271,Gatorade Fruit Punch 20oz,Ultraserv Automated Services Transit/Stock,Ultra/INT/468921,02/03/2026,store_order,4,6.25,1.34,25.00
Motel 6 Carlsbad,PC16271,Gatorade Fruit Punch 20oz,Ultraserv Automated Services Transit/Stock,Ultra/INT/468922,02/03/2026,store_order,6,5.75,1.34,34.50
Comfort Suites Oceanside Camp Pendleton,PC16271,Gatorade Fruit Punch 20oz,Ultraserv Automated Services Transit/Stock,Ultra/INT/468925,02/03/2026,store_order,14,5.75,1.34,80.50
Quality Inn Placentia Anaheim Fullerton,PC16271,Gatorade Fruit Punch 20oz,Ultraserv Automated Services Transit/Stock,Ultra/INT/468959,02/03/2026,store_order,8,5.75,1.34,46.00
Comfort Inn Anaheim Resort,PC16271,Gatorade Fruit Punch 20oz,Ultraserv Automated Services Transit/Stock,Ultra/INT/468960,02/03/2026,store_order,3,5.75,1.34,17.25
Hyatt House Los Angeles-LAX-Manhattan Beach,PC16271,Gatorade Fruit Punch 20oz,Ultraserv Automated Services Transit/Stock,Ultra/INT/468964,02/03/2026,store_order,24,6.50,1.34,156.00
Homewood Suites by Hilton Irvine John Wayne Airport,PC16271,Gatorade Fruit Punch 20oz,,INV/00137059,02/02/2026,direct_invoice,1,5.75,1.34,5.75
,PC16271,Gatorade Fruit Punch 20oz,,PACK/04741,02/02/2026,pack_slip,1,5.75,1.34,5.75
La Quinta Inn & Suites by Wyndham Pomona,PC16271,Gatorade Fruit Punch 20oz,Ultraserv Automated Services Transit/Stock,Ultra/INT/468819,02/02/2026,store_order,3,4.00,1.34,12.00
The Westin Long Beach,PC16271,Gatorade Fruit Punch 20oz,Ultraserv Automated Services Transit/Stock,Ultra/INT/468823,02/02/2026,store_order,5,6.75,1.34,33.75
SureStay Plus by Best Western Upland,PC16271,Gatorade Fruit Punch 20oz,Ultraserv Automated Services Transit/Stock,Ultra/INT/468826,02/02/2026,store_order,14,5.75,1.34,80.50
Ramada by Wyndham Barstow,PC16271,Gatorade Fruit Punch 20oz,Ultraserv Automated Services Transit/Stock,Ultra/INT/468831,02/02/2026,store_order,3,5.75,1.34,17.25
Fairfield Inn by Marriott - West Covina,PC16271,Gatorade Fruit Punch 20oz,Ultraserv Automated Services Transit/Stock,Ultra/INT/468871,02/02/2026,store_order,11,5.75,1.34,63.25
Club Wyndham Oceanside Pier Resort,PC16271,Gatorade Fruit Punch 20oz,Ultraserv Automated Services Transit/Stock,Ultra/INT/468889,02/02/2026,store_order,3,6.25,1.34,18.75
WorldMark Palm Springs,PC16271,Gatorade Fruit Punch 20oz,Ultraserv Automated Services Transit/Stock,Ultra/INT/468895,02/02/2026,store_order,4,5.75,1.34,23.00
Comfort Inn & Suites Moreno Valley Near March Air Reserve Base,PC16271,Gatorade Fruit Punch 20oz,Ultraserv Automated Services Transit/Stock,Ultra/INT/468896,02/02/2026,store_order,5,5.75,1.34,28.75
,,,,,,TOTAL,300,48.75,10.50,$478.50
The Westin Pasadena,PC16273,Crush Orange 20oz,Ultraserv Automated Services Transit/Stock,Ultra/INT/469109,02/05/2026,store_order,4,6.00,1.05,24.00
